,sunlight_hours,soil_moisture_index,soil_health_index,growth_stage,disease_severity,yield_category,soil_temperature,soil_nitrogen,drip,flood,sprinkler,East,North,South,West
8311,1.5279084877577342,3.747135594127784,1.8248565162414931,1,0.0,0.0,24.89,4.6,False,False,True,False,False,True,False
8312,3.5303777668413403,3.157027806036236,1.7064692430718995,2,0.0,0.0,20.73,5.55,True,False,False,True,False,False,False
8313,2.386908284337167,6.05527379850944,3.118860082199604,0,0.0,1.0,22.08,3.75,True,False,False,False,False,True,False
8314,4.460949308285139,2.32984997768833,1.6679867428262956,1,1.0,0.0,24.27,5.28,True,False,False,False,False,False,True
8315,4.847628027940516,5.985992604895611,2.421930668217968,1,1.0,1.0,23.0,8.01,False,True,False,False,False,False,True
8316,4.496255425558847,5.843394131718072,2.915331799605674,1,0.0,1.0,20.26,5.34,False,False,True,False,False,False,True
8317,3.992432096578853,6.188623226475966,4.10346367562528,2,0.0,2.0,25.05,10.82,True,False,False,False,False,True,False
8318,4.8033584877344095,3.324449507075649,2.361586911850371,1,1.0,0.0,20.93,8.24,True,False,False,False,True,False,False
8319,8.23314279443168,6.107957275028575,3.925084298692641,1,0.0,2.0,25.37,9.25,False,True,False,False,True,False,False
8320,2.6580134640316606,4.590412891964991,2.948068394184751,1,1.0,1.0,25.21,8.18,False,True,False,True,False,False,False
8321,2.783143958696563,3.661994811321741,2.224835720270254,1,0.0,1.0,26.88,5.14,True,False,False,False,False,True,False
8322,1.4373209518878007,3.544017133579076,2.485637313896285,0,0.0,1.0,25.88,8.03,True,False,False,True,False,False,False
8323,0.8989726381686457,2.5561892925866028,1.3603782203573764,3,0.0,0.0,22.1,5.16,True,False,False,True,False,False,False
8324,4.228434109430918,5.96884589203739,4.102082571154461,2,1.0,2.0,20.38,11.3,False,True,False,True,False,False,False
8325,3.1050928462326866,7.714504904264272,4.210653812320908,2,1.0,2.0,19.56,6.01,True,False,False,False,False,False,True
8326,7.449204897517705,7.071355380188364,3.5097966720548603,0,0.0,2.0,22.42,5.31,True,False,False,False,True,False,False
8327,3.920939849197306,6.8709989034519925,3.718569237558482,1,0.0,2.0,27.36,7.19,False,False,True,False,False,True,False
8328,3.0838814477307768,2.4292568099782805,1.4059061356537348,0,0.0,0.0,25.28,5.33,True,False,False,True,False,False,False
8329,3.2467735486270666,4.006227268276483,2.638024624067312,2,0.0,1.0,25.14,5.74,False,True,False,False,False,False,True
8330,3.5013254589860203,8.061750522087696,5.195786856629844,3,0.0,2.0,23.2,8.99,False,True,False,False,True,False,False
8331,8.583574612151526,3.773473498898528,2.0924309157889507,2,0.0,0.0,19.12,5.46,True,False,False,False,False,True,False
8332,3.4654587757025794,3.675836359155648,2.620914548923952,1,0.0,0.0,23.0,8.01,False,False,True,False,True,False,False
8333,6.337726295773346,2.548133726711429,2.5512907583954143,1,0.0,2.0,23.41,9.81,False,False,True,True,False,False,False
8334,3.490635098985168,3.571672592226302,3.6111325071291462,3,0.0,0.0,31.91,13.45,True,False,False,False,False,True,False
8335,1.985763194884556,3.614609106432757,2.262653217224657,1,0.0,0.0,19.83,7.69,False,False,True,False,True,False,False
8336,6.790705356034284,3.3200454140512616,1.1339917061140012,2,0.0,0.0,22.14,2.96,True,False,False,True,False,False,False
8337,2.7392879019346514,5.715069372981474,2.941066273100085,2,0.0,2.0,23.0,8.01,False,False,True,False,False,True,False
8338,2.1588209665816347,2.8430205327659066,2.040654177543216,1,0.0,2.0,26.14,13.29,False,False,True,False,False,True,False
8339,3.081039667364563,4.122245548288426,2.7784703649674407,1,0.0,1.0,23.0,8.01,True,False,False,False,False,True,False
8340,0.9108171448070292,3.637618238058047,1.0097363966454809,1,0.0,0.0,20.78,2.53,True,False,False,False,True,False,False
8341,3.484675502092627,3.2427846742636066,2.1518312542680658,3,0.0,1.0,23.94,6.35,False,False,True,False,False,False,True
8342,3.3096611981645525,5.418758880144118,3.71509338024758,2,1.0,1.0,19.55,8.49,True,False,False,True,False,False,False
8343,1.281281675235461,3.905085691528516,2.3838639988073247,2,0.0,0.0,30.99,6.19,False,False,True,False,False,True,False
8344,3.1739588291583853,1.7877950902069086,1.3538267980694112,3,0.0,0.0,27.73,8.51,False,False,True,True,False,False,False
8345,4.743947138154813,4.099941670643358,2.9006479540952124,1,1.0,1.0,20.55,9.73,False,False,True,True,False,False,False
8346,2.4453865339955856,3.372070315394363,2.637908457901301,1,1.0,1.0,24.22,9.89,True,False,False,True,False,False,False
8348,6.495948065567712,3.7202847662678367,2.3097595365726096,1,0.0,1.0,19.6,7.47,False,False,True,False,True,False,False
8349,1.8869106515463023,3.2423633915681904,1.2884221198245884,1,0.0,0.0,22.91,5.15,False,False,True,True,False,False,False
8350,1.814387255743616,7.443456546972437,4.726437161455896,3,0.0,2.0,27.15,9.75,False,True,False,False,False,True,False
8351,2.3558348700452933,3.504930846213736,2.1758810582456216,1,0.0,1.0,26.34,6.25,False,False,True,False,False,True,False
8352,4.265961837261064,4.004282566946022,3.1227815560287517,2,0.0,2.0,22.77,10.26,False,False,True,False,True,False,False
8353,5.732103065387448,2.72319462533724,1.642165631693005,1,1.0,0.0,26.98,5.8,True,False,False,False,True,False,False
8354,4.526206459032673,7.5291111886400435,5.405340234339644,1,0.0,2.0,17.74,12.32,False,True,False,False,True,False,False
8355,4.808369986154726,2.577348460578389,3.241796727050566,3,0.0,1.0,20.42,12.65,True,False,False,False,True,False,False
8356,3.242821013817088,3.85596306917693,2.58457250749194,3,0.0,2.0,22.45,10.65,True,False,False,False,False,False,True
8357,1.5489541433703278,2.2079123465135755,0.7767187181415545,1,0.0,0.0,16.61,4.94,True,False,False,True,False,False,False
8358,3.3187943458537896,4.497628339334379,2.5580116653833747,3,0.0,2.0,26.58,4.9,False,True,False,True,False,False,False
8359,5.111164780323716,7.437046258320827,6.399935897886133,1,0.0,2.0,20.91,17.78,False,True,False,True,False,False,False
8360,3.5483751749605617,4.580154309950991,2.9734404601015325,1,0.0,2.0,21.07,13.64,False,True,False,False,False,False,True
8361,4.440718356439169,2.8040208482058486,2.753364858158533,2,1.0,1.0,27.51,10.88,False,False,True,False,False,False,True
8362,4.063714675386382,5.619040577804556,3.076142550784616,2,1.0,0.0,17.99,5.76,True,False,False,True,False,False,False
8363,2.907985241589204,4.583056067901935,3.688177842711311,2,0.0,2.0,22.73,13.08,True,False,False,False,False,False,True
8364,1.8843306846831247,3.7675131600453335,2.2445170209484444,2,0.0,0.0,28.48,7.13,False,False,True,True,False,False,False
8365,5.144019958613355,3.1774534503448644,2.074851678153898,2,0.0,0.0,31.39,7.93,True,False,False,False,False,True,False
8366,1.5324133435791651,5.180911157383195,2.7499157099187115,3,0.0,0.0,20.31,6.19,True,False,False,True,False,False,False
8367,0.9018689768518164,2.0191825136640267,1.5922086511153235,3,0.0,0.0,29.74,8.0,True,False,False,False,False,False,True
8368,2.4609937482191766,4.004460254279452,2.296658435610099,2,0.0,0.0,20.59,4.95,True,False,False,True,False,False,False
8369,1.4066770376584086,6.282582020299136,3.887590674734494,1,0.0,1.0,27.88,3.86,False,False,True,False,False,True,False
8370,6.115525027714308,3.0004330692510783,2.7497027571510904,2,0.0,2.0,22.31,10.42,False,False,True,False,True,False,False
8371,5.702195575213924,7.863051851214007,5.0736058251730265,3,0.0,2.0,26.21,9.11,False,True,False,False,False,False,True
8372,2.880646049598642,2.4372539569095206,0.2464046316977002,2,1.0,0.0,19.65,1.15,False,False,True,False,True,False,False
8373,4.940165448634785,2.2202524095525136,1.5698500842236849,0,0.0,1.0,23.96,6.77,True,False,False,False,False,True,False
8374,6.285776724309628,4.875980790437543,3.1139095623089674,0,0.0,2.0,23.16,6.66,True,False,False,True,False,False,False
8375,6.8175623037791615,2.8772363724372245,1.1451040565345258,2,0.0,1.0,24.86,4.42,False,False,True,False,False,True,False
8376,5.457349070620574,4.333368868001407,3.1659402892267035,1,0.0,1.0,19.96,8.52,False,False,True,False,False,False,True
8377,1.6604252933173338,2.4367002925108148,2.0157436267236237,2,1.0,0.0,23.0,8.76,True,False,False,False,True,False,False
8378,3.696850782110537,6.305086921261549,4.298208255126871,2,0.0,2.0,19.08,10.48,True,False,False,False,True,False,False
8379,6.847188526947594,3.915834179117471,3.206877005988611,2,0.0,1.0,16.88,10.82,False,False,True,True,False,False,False
8380,6.331821043111355,4.933236949985397,3.331926665481885,0,0.0,2.0,18.48,9.01,False,False,True,False,False,True,False
8381,0.9488453149653416,7.0445122613993005,4.265488506481796,2,2.0,2.0,22.55,8.48,True,False,False,False,False,True,False
8382,1.506561849013909,4.364777845376703,2.465229036109423,0,0.0,2.0,23.0,8.01,False,False,True,False,False,False,True
8383,3.1652362437221018,5.020745541786078,3.4052705502161484,3,0.0,2.0,21.71,10.89,False,False,True,False,False,False,True
8385,5.029310582293045,5.835688351377917,3.284637583795977,2,0.0,2.0,25.79,7.55,False,True,False,True,False,False,False
8386,6.908798458378266,2.982412985764506,2.1155035470949057,2,0.0,1.0,21.02,6.41,False,False,True,False,True,False,False
8387,2.7356671641148047,4.912287974429027,2.700873255114616,1,0.0,0.0,20.43,5.95,True,False,False,False,False,True,False
8388,4.032802393899559,8.0878164209149,5.236099899839863,1,0.0,2.0,31.11,9.43,False,True,False,False,False,True,False
8390,3.696850782110537,3.915779409421536,2.221819258680505,2,0.0,1.0,26.21,6.61,True,False,False,False,True,False,False
8391,2.04271068552831,6.587897229912876,4.321006078196628,1,2.0,2.0,21.63,10.28,True,False,False,False,False,True,False
8393,4.179338488806428,3.4088545140718263,2.3636375596331543,2,0.0,1.0,29.31,6.96,False,False,True,True,False,False,False
8394,1.1061727229337672,4.247443513845671,3.065136108999761,2,1.0,0.0,32.67,9.61,True,False,False,False,False,True,False
8395,7.004002844241844,3.9270824433694056,2.4439111990576103,1,0.0,2.0,21.82,7.41,False,False,True,False,False,True,False
8396,1.0226142863732606,3.7711638561988634,2.106042927175785,2,0.0,0.0,19.75,5.25,True,False,False,False,False,True,False
8397,5.026505232434282,2.149987137388765,1.7377716280748512,2,0.0,1.0,22.08,9.29,False,False,True,True,False,False,False
8398,2.450174875635941,5.638862564817585,3.839726035909671,1,0.0,2.0,21.24,10.16,True,False,False,True,False,False,False
8399,5.862759934134779,4.3449736831515136,3.697176003965717,0,0.0,2.0,23.05,11.01,True,False,False,False,True,False,False
8400,2.4367585222389634,5.9824395321554675,4.13256725405985,2,0.0,1.0,17.53,10.0,True,False,False,False,False,True,False
8401,6.532863217736068,9.864402017416795,5.840503195589239,1,0.0,2.0,16.58,8.17,False,True,False,False,True,False,False
8402,2.032553078768737,3.8370383720623433,2.492905697504022,3,0.0,0.0,14.37,7.72,True,False,False,False,True,False,False
8403,3.7227458344886815,1.8388986837016403,1.2152366329813622,3,0.0,1.0,24.78,7.17,True,False,False,False,False,False,True
8404,2.577463563558595,7.952033553425675,3.997554046289689,1,0.0,2.0,24.16,3.28,True,False,False,False,False,True,False
8405,5.11661048048538,2.445948507559637,2.468811623032758,1,0.0,1.0,19.11,11.73,False,False,True,False,False,True,False
8406,6.075337791835568,3.395565798847925,2.2902115268845624,2,0.0,0.0,18.36,8.19,True,False,False,False,False,True,False
8407,5.340062764860698,1.670941806527363,1.276777189254117,2,0.0,0.0,20.55,8.96,True,False,False,False,False,False,True
8408,7.763139931186988,3.946249311691679,2.255878388347865,0,0.0,1.0,28.5,5.76,True,False,False,False,True,False,False
8409,4.973021635108427,3.88332246690734,2.780375137582665,1,0.0,2.0,23.34,8.02,True,False,False,True,False,False,False
8410,3.696850782110537,4.728740454132387,3.05322655308467,0,0.0,1.0,27.34,3.57,True,False,False,True,False,False,False
8411,5.412881296441122,5.431174779868993,3.6740323277307247,0,0.0,2.0,27.81,9.02,False,True,False,True,False,False,False
8412,5.001481751252598,4.554182363868695,2.640332397134656,3,0.0,0.0,17.27,6.23,False,False,True,False,False,True,False
8413,4.245505467271871,3.003327570941695,2.325028370055035,1,1.0,1.0,25.54,8.66,True,False,False,True,False,False,False
8414,3.5985907885408386,4.745894870978536,3.062437936185691,1,0.0,1.0,28.16,13.04,True,False,False,True,False,False,False
8415,0.7706848948562603,3.13007145218509,2.1405263339799947,1,0.0,0.0,14.95,7.59,True,False,False,False,True,False,False
8416,2.993784815204045,3.012808249694075,1.5138808956154703,1,0.0,1.0,23.97,3.95,True,False,False,False,False,True,False
8417,7.15366963030532,2.2353476325017736,1.7483949248079864,2,0.0,0.0,30.72,7.58,False,False,True,False,False,True,False
8418,3.790437371264465,3.83085370331654,2.3445154146107816,3,0.0,1.0,18.4,8.02,True,False,False,False,False,False,True
8419,2.227176477493427,6.442322042197561,4.420509191357638,1,2.0,2.0,19.95,10.57,False,False,True,False,True,False,False
8420,2.528814247093348,1.9321499599980705,1.745289857364603,2,0.0,0.0,23.16,7.63,True,False,False,False,True,False,False
8421,5.855277709029274,4.386082446241479,2.35298516989027,2,0.0,1.0,27.82,4.99,True,False,False,False,False,False,True
8422,3.696850782110537,2.8324966985317177,1.750371812336558,0,0.0,1.0,24.12,5.98,True,False,False,False,True,False,False
8423,2.104783773862005,3.512853945029567,3.443375835113516,2,0.0,2.0,27.0,12.49,False,False,True,False,False,False,True
8424,6.53259849856013,6.060862704524248,5.430192120627808,1,0.0,1.0,13.93,14.72,False,True,False,True,False,False,False
8425,3.154760231307717,2.3068850506410223,1.3528694645617465,1,1.0,0.0,24.53,4.26,True,False,False,True,False,False,False
8426,3.696850782110537,4.117560828279864,2.387765051207709,0,0.0,2.0,22.32,6.63,False,False,True,False,False,True,False
8427,6.651202382353377,2.262870806890493,0.3743056661791689,0,0.0,0.0,24.25,2.38,False,False,True,False,True,False,False
8428,7.445793848197926,5.288818487505533,2.7378024310239546,2,0.0,1.0,21.61,6.27,False,False,True,False,False,True,False
8429,4.961503380882262,3.7073201936685023,2.345257483122504,0,0.0,0.0,17.85,7.06,True,False,False,True,False,False,False
8430,3.213160501656147,3.3594996510684743,1.4290207957850205,1,0.0,0.0,22.62,3.85,False,False,True,True,False,False,False
8431,1.9840640490118897,4.995376821560213,2.754785017957281,2,2.0,1.0,24.66,6.73,True,False,False,False,False,False,True
8432,4.275743481175537,5.036297415822119,3.004157763860328,1,0.0,0.0,31.59,6.68,False,True,False,False,False,True,False
8433,3.6007198320814364,1.7903555463995984,0.9622356354696948,0,0.0,0.0,20.85,5.74,True,False,False,False,False,False,True
8434,3.812792851495171,3.209065479299521,2.390456676239264,3,0.0,0.0,17.49,8.4,True,False,False,False,True,False,False
8435,10.83918152708288,6.807653467969238,3.979196409202288,2,0.0,2.0,19.33,7.55,False,True,False,False,False,True,False
8436,2.9106074338541843,5.08194872090078,2.4669606040220966,1,0.0,0.0,24.31,4.68,True,False,False,True,False,False,False
8437,6.256639760460489,3.601720348908728,1.8591983991366448,1,0.0,1.0,24.59,6.37,True,False,False,True,False,False,False
8438,4.080629564301366,5.827367350551817,3.8030477000502834,2,0.0,1.0,29.81,10.07,True,False,False,False,False,False,True
8439,1.1839620237537158,6.067796989940073,4.059541065125849,1,0.0,2.0,25.28,11.15,False,True,False,False,False,True,False
8440,4.716820645136263,4.55960020286062,1.9952885400981344,2,0.0,1.0,28.36,2.12,True,False,False,False,False,True,False
8441,2.0227541594791814,3.686075467485308,3.096504741789757,1,0.0,1.0,24.58,10.78,False,False,True,False,False,True,False
8442,3.653783385782472,2.2501566314107504,1.7833277721017904,0,0.0,0.0,20.01,6.98,False,False,True,False,False,False,True
8443,4.642989186681122,4.269651439992008,2.3322076872056035,1,0.0,0.0,31.99,4.78,False,False,True,False,False,True,False
8444,4.404188317651294,4.5837363489850125,2.682051809107505,0,0.0,1.0,21.31,7.59,False,False,True,False,True,False,False
8445,2.3522351589776376,3.6708290782548914,2.7100537164051475,3,0.0,1.0,21.55,9.31,True,False,False,True,False,False,False
8446,5.798328738159968,6.747595410376602,3.416778586618587,2,0.0,2.0,25.56,4.71,False,False,True,False,False,True,False
8447,5.26628535716897,2.0799584685808763,1.308187054759433,1,0.0,0.0,20.63,5.96,False,False,True,False,True,False,False
8448,3.179757595296832,2.553108907272909,2.191853396517274,0,0.0,0.0,28.96,9.46,False,False,True,False,False,False,True
8449,3.860640468921232,4.031159839047339,2.6786476707464693,1,0.0,2.0,28.08,8.15,False,False,True,False,False,False,True
8450,6.213137589052962,3.8969485590204656,2.91552663926288,1,0.0,2.0,24.1,9.52,True,False,False,False,True,False,False
8451,4.909616997761174,4.58781217299124,3.686501527276812,0,0.0,2.0,25.41,11.14,False,False,True,False,False,False,True
8452,2.278902292236244,8.966057856331501,5.998880634464775,1,0.0,2.0,19.96,12.08,False,True,False,False,True,False,False
8453,3.696850782110537,4.771690597208622,3.4894179207415688,2,1.0,1.0,26.98,11.11,False,False,True,False,False,False,True
8454,2.2787043959864253,6.020521530939687,4.4195042610995925,2,0.0,2.0,23.0,8.01,True,False,False,False,True,False,False
8455,2.4610458315856345,2.08404073233371,0.4532658734708079,0,0.0,0.0,25.22,3.01,False,False,True,False,False,False,True
8456,3.696850782110537,8.000123329630357,4.809856417369188,1,0.0,2.0,25.31,11.5,False,True,False,True,False,False,False
8457,3.175196312252269,3.1741749733041056,2.46037208071917,1,0.0,0.0,20.08,7.6,True,False,False,False,True,False,False
8458,2.4497830418651394,2.0362951180692543,0.8999876593671687,2,1.0,0.0,27.75,3.94,True,False,False,True,False,False,False
8459,2.150780323631276,4.427917955834855,2.8916943190206013,1,0.0,2.0,21.34,17.42,False,False,True,False,False,True,False
8460,5.715641318953191,3.0386460628025604,1.4270636325847532,0,0.0,0.0,23.04,4.28,True,False,False,False,False,True,False
8461,6.988102835260318,3.1290118174672523,1.6022207007886209,3,0.0,0.0,31.79,5.04,True,False,False,False,False,True,False
8462,1.9741551752564257,2.952784957576501,2.363206582404173,0,0.0,0.0,27.93,9.13,False,False,True,False,False,True,False
8463,3.696850782110537,4.966423244603364,4.014403375766932,1,0.0,2.0,19.73,12.28,False,True,False,True,False,False,False
8464,3.696850782110537,2.5293538301611864,1.5409760736170732,1,0.0,0.0,24.91,7.0,False,False,True,False,False,False,True
8465,2.037915344098192,2.640044633917866,1.181685367977544,1,0.0,0.0,25.79,4.25,False,False,True,False,False,False,True
8466,3.5241196426723063,6.247878709191816,3.0012361381644554,2,0.0,2.0,23.0,8.01,True,False,False,False,False,False,True
8467,4.083282476532927,1.946167052658632,2.643289894829082,2,0.0,1.0,19.64,13.2,True,False,False,False,True,False,False
8468,2.980210963465782,3.824265632770136,2.940092888757865,1,0.0,2.0,26.13,8.38,False,False,True,True,False,False,False
8469,3.3438690921210155,2.9133324959240747,2.15386894803074,2,0.0,1.0,26.41,7.92,True,False,False,False,True,False,False
8470,2.439288785906426,4.4031104125803004,2.938173949688469,0,1.0,1.0,23.12,7.15,False,True,False,False,False,False,True
8471,3.775281008030378,4.202095933250446,2.770434984976884,1,1.0,0.0,20.86,5.82,True,False,False,True,False,False,False
8472,2.5949166868493143,4.034602244858416,2.644375522190088,1,0.0,1.0,18.86,8.96,False,False,True,False,False,True,False
8473,5.25192071181217,6.049114709701135,3.809128780378975,1,0.0,2.0,19.95,8.9,False,False,True,False,False,True,False
8474,2.398074794099122,3.840504071503013,3.065454618547599,2,0.0,0.0,17.89,9.47,True,False,False,True,False,False,False
8475,5.980387659750392,6.0944823909229,3.5148897363918885,2,1.0,2.0,22.72,7.52,False,True,False,True,False,False,False
8476,3.3992409229287075,6.4189635629435084,4.620367982850778,1,0.0,1.0,15.38,12.08,False,True,False,False,True,False,False
8477,2.9211788233565,3.287793970007823,3.150787779389427,3,0.0,2.0,24.94,11.92,True,False,False,False,True,False,False
8478,5.036057379553915,3.993054087313366,2.623579559051678,1,1.0,1.0,20.77,7.95,True,False,False,False,False,False,True
8479,7.039003086662862,2.7564838590726666,1.834366127845048,2,0.0,1.0,21.64,7.2,False,False,True,True,False,False,False
8481,4.591357644494847,4.640369880311159,2.973531735445627,2,0.0,1.0,28.56,8.1,False,False,True,False,False,False,True
8482,5.340860481468199,3.9612908937366735,2.547013655271621,2,0.0,2.0,24.19,7.61,False,False,True,True,False,False,False
8483,4.539542836187793,1.8230345498835412,0.629526787697306,1,0.0,0.0,19.21,3.23,True,False,False,False,False,False,True
8484,5.054124038364541,3.390957734573288,2.3348792465977892,1,0.0,2.0,21.54,9.42,False,False,True,False,False,True,False
8485,2.2101205698529824,3.17037723005768,2.0436357801766403,2,0.0,1.0,21.91,7.57,True,False,False,True,False,False,False
8486,1.839176830401149,6.424295006960202,5.103019529855168,2,0.0,2.0,27.55,13.83,True,False,False,False,False,False,True
8488,2.0089585437355253,5.927290962222371,3.6968105346887072,1,0.0,0.0,18.81,7.73,False,True,False,True,False,False,False
8489,3.491743071252727,9.53817640209245,5.410819894273791,1,1.0,2.0,18.98,7.5,True,False,False,False,True,False,False
8491,1.7763813896808751,3.086268792370229,2.6565163215812917,2,0.0,1.0,25.05,11.33,True,False,False,False,True,False,False
8492,4.400456210136267,3.485432700756763,1.1089655254857724,1,0.0,0.0,19.58,1.76,True,False,False,True,False,False,False
8493,4.713851796283301,3.833794090488261,1.539744147133205,2,1.0,1.0,22.78,3.32,True,False,False,False,False,False,True
8495,3.3425129665191564,2.746203593449902,1.5517591445294812,1,1.0,0.0,26.43,7.14,True,False,False,False,True,False,False
8496,7.662870462970625,6.907659636909362,3.227271877756439,1,0.0,2.0,25.78,2.38,True,False,False,True,False,False,False
8497,1.2343503571320864,5.787288170807112,2.589052537542544,3,0.0,0.0,28.29,4.11,False,True,False,False,True,False,False
8498,2.7875023741545237,2.198533416848029,1.1777729012228908,0,0.0,1.0,24.6,6.03,False,False,True,True,False,False,False
8500,4.262838183689988,5.969873624399376,3.5628663314428093,2,0.0,2.0,22.82,8.41,True,False,False,False,False,True,False
8501,5.511902722288961,2.7438737684906083,1.9874154788945122,0,0.0,1.0,21.3,8.33,False,False,True,True,False,False,False
8502,4.48139139373524,2.295054990361437,1.7464138904780606,2,0.0,1.0,25.99,8.9,True,False,False,False,False,True,False
8503,3.2386000597138427,4.5563786238240445,2.9206646215176946,0,0.0,2.0,23.37,8.3,True,False,False,True,False,False,False
8504,4.057939387287,3.839336055938592,2.727753316088042,2,0.0,0.0,16.44,8.8,True,False,False,False,False,False,True
8505,4.910124356159689,4.741816576510764,3.0103972681932434,1,0.0,1.0,19.98,7.98,False,True,False,False,False,True,False
8506,4.754033498816267,4.200893313798362,2.0361463131743016,1,0.0,1.0,23.79,4.21,True,False,False,False,False,True,False
8507,4.159131072686966,2.947463700033345,3.137607055112164,0,0.0,2.0,22.82,12.81,True,False,False,False,False,False,True
8508,5.978922722381055,1.8485196551636287,1.0861772178559987,1,0.0,0.0,27.66,6.07,True,False,False,False,False,True,False
8509,7.377596324810096,3.078797771465841,2.873715442868358,2,0.0,1.0,18.55,10.95,True,False,False,True,False,False,False
8510,3.6794040747441263,5.284801989828489,4.319393787479001,0,0.0,2.0,27.37,11.84,True,False,False,True,False,False,False
8511,6.7179610623622565,3.917575339632765,4.318832940961305,3,0.0,2.0,23.25,17.55,False,False,True,False,True,False,False
8512,3.4287517378064605,3.0321767855978843,1.437356245276272,0,0.0,0.0,23.23,4.83,True,False,False,True,False,False,False
8513,2.689355719702424,3.992489552242952,3.2023841545580045,2,0.0,1.0,20.6,11.23,True,False,False,False,False,True,False
8514,2.2327336349249167,3.6711712134970527,2.4881624645626936,2,0.0,0.0,18.41,7.53,True,False,False,True,False,False,False
8515,4.890308460365823,2.480679945481657,1.341580361035051,1,0.0,0.0,27.39,4.71,True,False,False,False,True,False,False
8516,4.019609578847291,2.6508499093098865,1.4196690457653949,1,0.0,0.0,17.63,6.74,False,False,True,False,False,False,True
8517,1.869759103970228,3.2453518495214007,2.4555611065898013,1,0.0,1.0,27.76,9.45,False,False,True,True,False,False,False
8518,6.10945967021361,4.679480178450342,4.0720779835297645,2,0.0,2.0,26.64,14.46,False,False,True,False,False,True,False
8519,5.540317665009448,2.102816202589464,1.2993784995303848,2,0.0,0.0,23.0,8.01,True,False,False,False,False,False,True
8520,3.0417007130719997,3.698482291477896,3.1199357793606786,2,0.0,2.0,22.66,11.39,True,False,False,False,False,True,False
8521,5.068051033783523,3.1053453515281637,2.092134629081249,1,0.0,1.0,20.2,7.1,False,False,True,False,True,False,False
8522,0.9430929599275488,4.229657875884361,2.4330065686752,1,0.0,0.0,20.74,8.7,True,False,False,False,False,False,True
8523,4.186060993423875,5.098008054737587,3.463701580838197,1,0.0,2.0,23.25,5.35,True,False,False,False,False,True,False
8524,4.432326112196776,3.165777305636706,2.046354398208295,0,0.0,0.0,30.79,7.53,True,False,False,False,False,True,False
8525,4.45201541032348,1.5933328006011889,2.170388165805204,2,0.0,0.0,19.07,12.59,False,False,True,False,True,False,False
8526,2.135853095066501,2.6015393983168047,2.3828154477031465,1,0.0,1.0,21.44,9.83,True,False,False,False,False,True,False
8527,4.5066100607953326,2.300544615124553,1.348074407196055,1,0.0,1.0,24.84,5.62,True,False,False,False,False,False,True
8528,1.079773398393569,3.7960430876727655,3.3332335368243555,2,0.0,1.0,18.73,10.08,True,False,False,True,False,False,False
8529,4.193404409805945,3.4873151364176307,1.7955466281613977,1,0.0,1.0,22.53,5.1,True,False,False,False,True,False,False
8531,1.894963217200822,1.6095896150735178,3.4592931530429323,2,0.0,1.0,18.99,17.85,False,False,True,True,False,False,False
8532,3.545266282493736,3.496532206382596,1.9304048073825817,1,0.0,0.0,13.89,5.31,True,False,False,False,False,False,True
8533,6.880775722501826,2.818090215148522,0.8405521244220633,1,0.0,0.0,24.23,2.74,False,False,True,False,False,True,False
8534,5.230793367063918,2.891644815232772,2.118032242216126,2,0.0,1.0,23.0,8.01,True,False,False,False,True,False,False
8535,5.042310392077404,3.1941835201909385,1.2528133848948753,3,0.0,0.0,19.28,3.6,True,False,False,True,False,False,False
8536,4.638279727462267,3.3301126140159765,2.087401520814151,2,0.0,0.0,29.94,6.99,True,False,False,False,False,True,False
8537,3.1815745694303583,4.504727457086197,2.9156743872454447,1,0.0,2.0,25.94,6.84,False,False,True,False,True,False,False
8538,7.062939280714165,5.174844223383038,4.482100033923306,1,1.0,0.0,32.98,16.09,True,False,False,False,False,True,False
8539,3.941617030263228,4.409538615164321,3.298177930418193,1,1.0,1.0,25.92,12.05,False,False,True,False,False,False,True
8540,5.257252409426913,3.89032143965128,3.167994237100706,1,0.0,2.0,27.24,11.14,True,False,False,True,False,False,False
8541,6.113510271141124,5.1425753796802605,3.090811873723599,3,0.0,0.0,30.11,7.9,False,True,False,True,False,False,False
8542,3.335010004562541,6.568485769486491,4.0411120090591925,0,0.0,2.0,29.32,14.43,True,False,False,False,True,False,False
8543,4.027044133424223,3.128520565222318,2.519565609592592,3,0.0,1.0,23.82,9.26,False,False,True,False,True,False,False
8544,3.696850782110537,1.5726681722122215,1.8602991999786755,3,0.0,0.0,16.49,10.89,False,False,True,False,False,False,True
8545,2.7316358598542863,3.804334620294583,3.050381854780817,2,0.0,0.0,31.35,10.14,True,False,False,False,False,True,False
8546,6.985067264319121,3.876157949600992,2.3412836452231978,0,0.0,1.0,22.94,7.25,False,False,True,False,False,False,True
8547,2.443430735193294,3.7080005437733408,1.279426803298026,0,0.0,0.0,22.22,3.27,True,False,False,False,False,True,False
8548,1.7705324615580929,4.153214395125843,2.7441871341597373,1,0.0,0.0,22.9,3.84,False,False,True,False,True,False,False
8549,2.37506726652536,3.2428087778036643,2.255327909524625,2,0.0,1.0,27.72,10.83,True,False,False,False,False,False,True
8550,6.633796156549329,2.056489667439155,1.6183118043643498,2,0.0,1.0,21.35,8.23,True,False,False,False,True,False,False
8551,5.075796584952736,11.243864383301544,5.988995890323063,1,0.0,2.0,20.57,6.52,False,True,False,True,False,False,False
