,sunlight_hours,soil_moisture_index,soil_health_index,irrigation_type,region,crop_variety,growth_stage,disease_severity,certification_level,yield_category,soil_temperature,soil_nitrogen
7558,5.386798577724195,4.273476676366068,2.6666432104932483,drip,East,Var_16,Flowering,No Disease,ISO9001,High,21.1,7.98
7559,4.6853447366373295,4.381274450749046,2.7785953115323463,drip,South,Var_27,Flowering,No Disease,ISO9001,Medium,28.48,6.98
7560,3.476259648996519,4.199698386358584,3.907681529574176,drip,South,Var_29,Seedling,,ISO9001,High,28.07,12.63
7561,4.775280276487706,3.563565336508714,2.3623380654038577,sprinkler,West,Var_27,Flowering,Low,ISO9001,Medium,19.79,7.81
7562,0.6885670795072101,3.615030922468637,1.652441803291487,drip,South,Var_39,Seedling,No Disease,ISO9001,Low,24.72,5.86
7563,4.763272075357035,4.04427439996318,,drip,East,Var_20,Vegetative,No Disease,ISO9001,High,23.4,11.16
7564,4.8273531903913645,4.962598427944255,2.855082041520788,drip,North,Var_29,Vegetative,No Disease,ISO9001,Medium,19.56,5.61
7565,4.5195782265181474,,3.587974394194805,drip,East,Var_31,Seedling,No Disease,ISO9001,High,21.39,7.68
7566,3.6672336819899822,2.701069961156166,2.3948337560737265,sprinkler,West,Var_09,Flowering,,ISO9001,Medium,20.69,9.35
7567,0.5558867064210851,3.9391571754338703,3.0016536106453278,sprinkler,West,Var_06,Flowering,No Disease,ISO9001,Medium,,
7568,4.92975265753589,2.783596166393806,2.260474289711732,drip,East,Var_02,Flowering,No Disease,ISO9001,Medium,19.33,9.19
7569,5.353548376809549,3.03726796043962,2.292447569675736,sprinkler,North,Var_01,Vegetative,No Disease,ISO9001,Low,18.79,9.39
7570,1.933506354386323,,3.3984154194563168,sprinkler,West,Var_22,Vegetative,No Disease,ISO9001,Medium,19.22,9.1
7571,2.021842338352005,6.148856580344298,3.7490575715955865,flood,North,Var_23,Seedling,No Disease,ISO9001,High,24.8,8.24
7572,2.04146847061398,9.18413645961676,6.420820753786306,flood,East,Var_04,Vegetative,Low,ISO9001,High,21.16,13.02
7573,2.27173628456392,6.754818024490687,4.581683189603228,drip,South,Var_17,Vegetative,No Disease,ISO9001,Low,16.5,10.12
7574,3.458394500513517,6.299963691898408,4.430636443546578,sprinkler,East,Var_04,Flowering,Medium,ISO9001,High,20.8,10.81
7575,7.696226067187663,4.417623137792949,2.6901889572072224,sprinkler,West,Var_38,Flowering,Low,ISO9001,High,26.23,6.16
7576,6.22463384095138,5.793085007023681,2.95034703615534,flood,South,Var_10,Seedling,No Disease,ISO9001,High,20.55,5.88
7577,4.75700411056577,4.948843350666954,3.356190407415009,drip,West,Var_02,Seedling,No Disease,ISO9001,High,21.89,8.72
7578,,6.081900323766195,3.881259542196199,drip,South,Var_13,Maturity,No Disease,ISO9001,High,20.49,8.84
7579,0.5052825421484559,4.831524313154472,3.640916678665248,drip,East,Var_01,Vegetative,Low,ISO9001,Medium,27.28,11.15
7580,2.1241682073659174,,1.9409684988007343,drip,East,Var_22,Vegetative,No Disease,ISO9001,Medium,23.38,6.87
7581,0.97428966253343,2.730142351126506,1.8065270393751465,drip,East,Var_35,Vegetative,No Disease,ISO9001,Medium,22.4,7.27
7582,1.2359574607557369,6.388391125365031,4.582651707362336,sprinkler,East,Var_33,Vegetative,Low,ISO9001,High,19.83,10.07
7583,5.082056533895662,3.885359155802339,2.6844984801327687,drip,North,Var_24,Seedling,No Disease,ISO9001,High,,
7584,3.910762851711773,3.311095219236669,2.4859533733279418,drip,East,Var_18,Seedling,No Disease,ISO9001,High,25.59,8.0
7585,7.467666857898108,4.401479918816405,3.0887773462129258,drip,North,Var_11,Vegetative,No Disease,ISO9001,High,24.1,8.16
7586,5.297795157640582,2.405414308981365,1.867884957629682,sprinkler,South,Var_10,Flowering,No Disease,ISO9001,Low,28.37,6.67
7587,1.92812716865012,3.3612781012817146,1.437665938332649,sprinkler,East,Var_06,Flowering,No Disease,ISO9001,Low,17.45,4.03
7588,5.396892989351214,3.7651663847520935,2.1007421027774558,drip,South,Var_15,Vegetative,No Disease,ISO9001,Medium,22.03,7.1
7589,6.899077107741903,5.0069879808998925,,sprinkler,East,Var_38,Flowering,No Disease,ISO9001,High,21.75,8.47
7590,5.112221385593477,5.640691306839008,3.8827110423923057,flood,South,Var_25,Vegetative,Low,ISO9001,High,28.0,9.28
7591,4.810749429507039,3.462121729803035,4.21587915965158,drip,West,Var_14,Vegetative,Low,ISO9001,High,18.3,17.06
7592,1.2372273249260952,5.8479357158561145,3.376307271549526,flood,West,Var_12,Vegetative,No Disease,ISO9001,Medium,23.23,6.03
7593,6.128950129946148,3.609905253428514,2.9236016719398377,flood,West,Var_07,Seedling,No Disease,ISO9001,Low,30.99,10.5
7594,,,3.620434600647431,drip,East,Var_04,Flowering,No Disease,ISO9001,High,24.22,9.15
7595,5.222553071084812,1.86269228990002,2.1067395326682528,sprinkler,West,Var_08,Flowering,No Disease,ISO9001,,17.44,10.06
7596,5.861885670978618,3.5726762245750066,1.8331786865102344,sprinkler,North,Var_08,Flowering,Low,ISO9001,Low,20.9,4.38
7597,6.692235388556764,6.286769041739535,3.8150828142388553,drip,West,Var_08,Vegetative,No Disease,ISO9001,High,22.22,7.49
7598,2.462456612696711,3.3232073205044927,2.0214388746803,sprinkler,East,Var_35,Seedling,No Disease,ISO9001,Low,19.68,5.72
7599,4.253798220398577,2.681573484330392,1.7863224284849624,sprinkler,East,Var_24,Vegetative,,ISO9001,Medium,24.26,7.84
7600,3.0465387281914538,4.327554269630348,3.0347393935684,drip,East,Var_20,Flowering,Low,ISO9001,Medium,18.84,8.87
7601,4.001965475210133,,2.426674222783806,sprinkler,East,Var_35,Flowering,No Disease,ISO9001,High,25.1,9.12
7602,2.4503064033945745,2.6663517544756816,1.8748182820672443,drip,East,Var_29,Seedling,No Disease,ISO9001,Medium,24.39,8.18
7603,,3.4099567612124155,1.8833647792467303,sprinkler,North,Var_01,Flowering,No Disease,ISO9001,,19.73,5.16
7604,2.672166574536004,1.4719674356261008,0.5900541807353494,sprinkler,South,Var_02,Flowering,No Disease,ISO9001,Low,26.35,5.4
7605,3.404722142949145,1.517067129755522,0.9477348267636828,sprinkler,East,Var_09,Flowering,No Disease,ISO9001,Low,20.48,4.92
7606,3.2488000752614115,3.331301063339302,2.8230110276383686,drip,South,Var_24,Flowering,No Disease,ISO9001,,27.76,10.83
7607,6.314246049825255,5.64491317892728,3.8335887670860576,flood,North,Var_07,Maturity,No Disease,ISO9001,High,22.12,10.57
7608,3.491076777852488,4.551517996927919,3.304254327212812,sprinkler,East,Var_22,Maturity,No Disease,ISO9001,High,22.87,10.12
7609,5.459572538033598,3.077758662669232,2.731109074335689,drip,South,Var_08,Vegetative,No Disease,ISO9001,High,27.65,10.72
7610,5.216867099690523,,1.4592488469989229,drip,West,Var_02,Flowering,No Disease,ISO9001,Low,22.04,6.1
7611,4.10521034232723,2.438863081494363,2.185536361897145,sprinkler,South,Var_04,Flowering,,ISO9001,Medium,27.56,10.35
7612,4.525080164212463,5.082823832168951,2.1443012639898686,drip,South,Var_19,Flowering,No Disease,ISO9001,Low,30.78,2.71
7613,1.8312249765397337,2.4196509195022857,0.9313333249581044,drip,West,Var_01,Flowering,Low,ISO9001,Low,15.25,4.54
7614,7.026886496616834,6.517206665458001,4.000164793862942,flood,North,Var_01,Vegetative,No Disease,ISO9001,High,19.56,8.01
7615,0.7961394976546154,2.902183436089469,2.2010037558276494,sprinkler,East,Var_23,Seedling,No Disease,ISO9001,Low,24.5,7.69
7616,2.7627459101769904,2.217266826094345,2.065450930460397,sprinkler,North,Var_02,Flowering,No Disease,ISO9001,Low,19.36,8.95
7617,,4.245926008773478,1.802052887927181,drip,North,Var_02,Vegetative,No Disease,ISO9001,Low,22.93,3.2
7618,3.6100513571713857,4.942533026302451,3.033104128385043,drip,East,Var_10,Vegetative,No Disease,ISO9001,High,23.01,7.05
7619,10.514932148906034,,2.440193788655523,drip,West,Var_12,Seedling,No Disease,ISO9001,Medium,18.95,3.65
7620,8.742659430883709,3.470064069958344,2.121517769299683,drip,North,Var_14,Flowering,No Disease,ISO9001,High,21.95,5.26
7621,5.924480146433787,3.1477841471814187,2.396098679789297,drip,East,Var_29,Seedling,,ISO9001,Medium,27.14,7.06
7622,1.176627384245966,5.597700887291753,4.095640070560019,drip,North,Var_10,Maturity,No Disease,ISO9001,High,23.11,10.14
7623,,5.151945621534726,3.7151007826503495,flood,North,Var_20,Vegetative,No Disease,ISO9001,Medium,18.73,11.14
7624,0.5506570569836616,3.280603087811532,,drip,South,Var_19,Flowering,No Disease,ISO9001,Medium,24.29,8.86
7625,3.8956209498568,5.790127432837024,4.823490422973933,flood,North,Var_04,Flowering,Medium,ISO9001,High,23.63,13.58
7626,4.500929940227546,2.323956696070756,1.4661752935455392,drip,East,Var_10,Flowering,Low,ISO9001,Low,21.93,6.68
7627,1.7433237214836717,8.947002607938364,5.533032888483014,flood,South,Var_21,Maturity,No Disease,ISO9001,High,26.34,10.41
7628,6.270572818957112,3.3205201973935585,2.508255159666736,flood,West,Var_35,Maturity,No Disease,ISO9001,Low,17.7,7.96
7629,6.444644910071636,4.772553468776179,,drip,South,Var_06,Flowering,No Disease,ISO9001,Medium,28.75,9.42
7630,7.248279687617176,7.091883351168668,3.1923203316122044,drip,West,Var_18,Vegetative,No Disease,ISO9001,High,26.15,3.55
7631,1.472732881478653,5.2930891960631765,3.272984967583606,flood,East,Var_14,Flowering,No Disease,ISO9001,High,24.34,7.29
7632,5.851861545465042,3.2394563313147584,2.7674545024693504,drip,West,Var_29,Flowering,Low,ISO9001,Medium,,
7633,4.211569964141328,7.24264477828753,4.367524392823665,drip,East,Var_33,Vegetative,No Disease,ISO9001,High,28.87,7.4
7634,1.5086797077496317,5.177402927569181,3.2091304999940897,sprinkler,South,Var_15,Vegetative,No Disease,ISO9001,Low,33.5,7.67
7635,1.3030031431927884,3.5754845775728,1.920471263977564,drip,East,Var_09,Flowering,No Disease,ISO9001,Low,29.5,6.62
7636,1.2325108585997182,2.618210239800823,1.94515384414804,drip,North,Var_13,Flowering,No Disease,ISO9001,Low,16.25,9.64
7637,6.588136315469816,,3.4046328230227827,flood,East,Var_32,Vegetative,Low,ISO9001,Low,31.12,8.16
7638,3.916712382426213,3.2634081257694763,2.7485712904023423,drip,West,Var_01,Flowering,,ISO9001,High,21.98,10.12
7639,6.536642365770609,4.562328108374007,2.6201033645415164,drip,West,Var_34,Flowering,,ISO9001,Medium,19.35,6.72
7640,4.81222027996632,5.00793437672033,3.1909762615251456,drip,South,Var_01,Maturity,No Disease,ISO9001,Low,16.41,7.99
7641,2.623291434775596,2.0174134777563184,1.1775679065611653,sprinkler,South,Var_04,Vegetative,Low,ISO9001,Low,20.46,4.27
7642,3.969553194206468,1.2532477235106934,0.8199457184795274,sprinkler,West,Var_09,Flowering,No Disease,ISO9001,Low,23.36,6.44
7643,6.910179258295272,4.489715163131515,4.05262460362683,drip,East,Var_01,Seedling,No Disease,ISO9001,High,23.09,12.63
7644,4.90447589493504,2.2520927296242546,1.5592868183844864,sprinkler,North,Var_02,Seedling,No Disease,ISO9001,Low,19.91,6.85
7645,3.3444552188722065,5.88953837566592,,drip,South,Var_06,Maturity,No Disease,ISO9001,High,22.11,11.11
7646,6.586505637330067,4.679562842492642,2.752989944477812,sprinkler,West,Var_21,Vegetative,No Disease,ISO9001,High,27.18,6.25
7647,0.2951835375924173,6.0923413782818026,2.9682772324767197,drip,South,Var_27,Vegetative,No Disease,ISO9001,High,22.31,4.79
7648,7.243830126044395,2.5765029350551965,1.3572723858645406,drip,East,Var_24,Flowering,No Disease,ISO9001,Low,18.64,5.28
7649,4.383096567164503,3.5454446772215484,3.7766213863295546,drip,East,Var_23,Vegetative,,ISO9001,High,28.64,14.64
7650,3.1197942817605053,3.685789740225954,2.173362815764533,sprinkler,West,Var_19,Flowering,No Disease,ISO9001,Medium,20.41,5.21
7651,4.734306951093462,1.989230239916792,1.3187211008420143,sprinkler,North,Var_31,Maturity,No Disease,ISO9001,Low,26.67,4.39
7652,1.9373038005912904,3.27028417120394,2.37288130560806,flood,East,Var_12,Flowering,No Disease,ISO9001,Low,19.53,10.05
7653,4.128879659270224,6.505035328779508,4.134995519812688,flood,East,Var_19,Vegetative,No Disease,ISO9001,High,22.87,9.32
7654,8.818807917524982,4.32811099572376,2.007937453183429,drip,West,Var_20,Flowering,No Disease,ISO9001,Medium,26.14,5.96
7655,4.447382446677827,3.670464752949517,3.537777980991117,drip,North,Var_18,Flowering,No Disease,ISO9001,High,,
7656,3.3296945004718554,5.282800739702664,3.428604034421429,drip,East,Var_32,Seedling,No Disease,ISO9001,High,23.02,7.34
7657,5.361682116239306,2.330362416271169,2.0774884083927416,drip,West,Var_14,Maturity,No Disease,ISO9001,Low,30.53,10.55
7658,2.9574102764651427,,3.89820332510702,flood,South,Var_05,Vegetative,Low,ISO9001,High,18.71,10.22
7659,1.332005805866848,3.758474227094749,2.410803616844976,drip,North,Var_05,Flowering,No Disease,ISO9001,Low,,
7660,5.553724892167242,2.082026291649464,2.1597213701193785,drip,East,Var_17,Vegetative,No Disease,ISO9001,Medium,21.83,9.78
7661,2.546909417204182,4.585963262953412,4.999694513477059,drip,East,Var_02,Maturity,No Disease,ISO9001,High,24.89,16.95
7662,5.057091053507483,4.061623461181909,,sprinkler,North,Var_01,Vegetative,No Disease,ISO9001,Low,16.08,10.42
7663,5.615649055410323,4.060257005445757,3.0720607718204205,drip,West,Var_04,Vegetative,No Disease,ISO9001,High,26.38,10.88
7664,1.8345790814855816,5.672355692300366,4.348183806849772,drip,East,Var_01,Flowering,No Disease,ISO9001,High,25.08,11.27
7665,2.933380466524786,3.621177327381592,1.7912374714953998,flood,South,Var_17,Vegetative,,ISO9001,Low,16.61,6.17
7666,1.1582607789183423,3.131297458810465,2.02900306610197,drip,South,Var_04,Vegetative,No Disease,ISO9001,Low,25.34,8.35
7667,2.8332073313258253,2.9166467758217864,2.457063090090972,sprinkler,West,Var_01,Vegetative,No Disease,ISO9001,Medium,28.77,10.55
7668,10.018291141946603,3.316625541916199,2.879059021413493,sprinkler,East,Var_23,Maturity,No Disease,ISO9001,Medium,18.58,10.62
7669,1.7583226180013811,,3.019326608987552,flood,East,Var_03,Maturity,No Disease,ISO9001,Medium,28.45,8.68
7670,1.946213656711908,3.7248505641435146,3.8685221814496367,sprinkler,North,Var_18,Vegetative,No Disease,ISO9001,High,24.0,14.4
7671,3.0670455396991536,2.761732341881297,1.2511434764850522,drip,South,Var_25,Flowering,No Disease,ISO9001,Low,28.36,6.05
7672,5.023856053537096,5.168461306581489,2.7735924082814623,drip,North,Var_17,Flowering,No Disease,ISO9001,Medium,,
7673,5.095405484178971,3.3754679018411387,2.779974781031176,drip,West,Var_35,Flowering,Low,ISO9001,Medium,24.86,10.89
7674,5.651236428710858,4.001478421958011,2.541623514611248,drip,North,Var_37,Flowering,No Disease,ISO9001,High,,
7675,5.448664889262169,3.5100932294631733,2.689545828120848,sprinkler,North,Var_04,Vegetative,,ISO9001,Low,15.95,8.74
7676,5.760851080104796,3.633709840561448,2.2257746290027813,sprinkler,South,Var_05,Flowering,Low,ISO9001,Low,16.55,6.94
7677,6.44851341887483,2.9930354091630007,2.317900305337991,sprinkler,South,Var_08,Flowering,No Disease,ISO9001,Medium,20.49,8.35
7678,3.943463521162656,2.7531843340707045,2.6260946043664983,flood,North,Var_07,Vegetative,No Disease,ISO9001,Low,17.92,9.9
7679,6.685672288082992,4.427399987276969,2.063889395486376,flood,East,Var_33,Flowering,No Disease,ISO9001,High,24.52,4.15
7680,4.664227529865103,2.9111055992609067,2.108979615875531,sprinkler,East,Var_20,Vegetative,No Disease,ISO9001,Low,19.34,8.43
7681,1.6706147325819476,5.069562629027694,3.107276645462061,drip,West,Var_38,Flowering,No Disease,ISO9001,Medium,26.94,9.36
7682,3.061761634786017,2.3404086744012766,1.6937255860430775,drip,North,Var_02,Seedling,No Disease,ISO9001,Medium,26.25,6.49
7683,3.293366883108546,4.783552727726596,5.294805990187972,sprinkler,South,Var_01,Seedling,No Disease,ISO9001,High,26.07,19.09
7684,5.660704603427458,3.378158310727202,3.014978205954108,drip,West,Var_01,Seedling,Low,ISO9001,High,26.36,10.05
7685,0.925981391424252,2.2409151573490145,1.480304915735887,sprinkler,North,Var_02,Flowering,No Disease,ISO9001,Low,19.21,6.55
7686,1.5344902549069783,2.9091377630540007,2.3437513229364124,sprinkler,West,Var_30,Seedling,No Disease,ISO9001,Medium,27.41,8.37
7687,2.383903753211172,5.331616406532003,2.4560862753578374,sprinkler,West,Var_20,Vegetative,No Disease,ISO9001,High,24.99,2.55
7688,4.476070344422024,10.65458732315759,5.285618552635586,flood,South,Var_04,Vegetative,No Disease,ISO9001,High,24.98,4.04
7689,4.420573400709772,,1.9819165362053,sprinkler,East,Var_21,Maturity,No Disease,ISO9001,Medium,21.44,10.44
7690,2.352837553508221,6.035905931497702,3.05312589727925,drip,South,Var_01,Vegetative,No Disease,ISO9001,Medium,30.38,5.53
7691,1.350866635759048,4.484057757112544,,drip,South,Var_04,Vegetative,No Disease,ISO9001,Low,17.21,3.77
7692,1.3865824197108276,,2.4216173038129973,drip,South,Var_03,Maturity,No Disease,ISO9001,Medium,21.22,5.51
7693,8.206391041322327,3.313863959805725,1.884796931954768,sprinkler,North,Var_01,Flowering,No Disease,ISO9001,Medium,24.8,5.94
7694,3.0741231085033016,2.2575062288509558,1.0874322577823268,sprinkler,East,Var_37,Flowering,Low,ISO9001,Low,22.6,3.38
7695,4.640866425550614,3.102443392593948,1.1849464165890609,sprinkler,South,Var_33,Seedling,No Disease,ISO9001,Low,26.14,2.75
7696,0.3170839078547344,7.81626107763225,4.818037784941888,sprinkler,West,Var_04,Maturity,No Disease,ISO9001,High,22.62,10.16
7697,2.707710103453827,3.5440651452654883,2.680141189605517,drip,North,Var_01,Vegetative,No Disease,ISO9001,Medium,23.26,8.67
7698,8.054892191380556,3.4767386938137874,3.554711933137636,sprinkler,North,Var_27,Seedling,No Disease,ISO9001,High,27.27,12.31
7699,4.6187793609572605,9.404813996057223,4.973523551627167,drip,East,Var_01,Vegetative,No Disease,ISO9001,High,25.23,5.87
7700,4.546729853011355,5.60524401699482,2.9721036537897576,drip,West,Var_02,Vegetative,No Disease,ISO9001,High,25.74,6.23
7701,4.10572467162881,4.122478372435023,3.944651925299599,drip,East,Var_16,Vegetative,No Disease,ISO9001,High,20.48,15.64
7702,4.51866222833657,2.94859034319542,1.640523819273778,sprinkler,West,Var_27,Flowering,No Disease,ISO9001,Medium,22.32,6.2
7703,2.570833333047013,4.173670092057555,2.3485567895995905,drip,South,Var_24,Flowering,No Disease,ISO9001,Medium,23.29,5.75
7704,5.439423946461944,3.312649308492751,1.461267003903144,sprinkler,North,Var_06,Seedling,No Disease,ISO9001,Medium,21.07,3.47
7705,4.894376565509335,4.875118769279459,3.311419719068729,drip,West,Var_31,Flowering,Low,ISO9001,High,20.33,8.74
7706,3.6567845768593528,4.467954105330918,4.199170419439526,flood,East,Var_15,Flowering,No Disease,ISO9001,High,27.57,14.84
7707,5.8695235871316855,,3.93226639232954,flood,East,Var_17,Vegetative,No Disease,ISO9001,Medium,30.04,7.96
7708,3.394649205821896,3.277405229379398,3.291877158886207,drip,East,Var_04,Maturity,No Disease,ISO9001,Medium,20.53,13.58
7709,4.135237257084737,3.928796224932989,,drip,West,Var_01,Vegetative,No Disease,ISO9001,High,27.61,11.02
7710,2.917220248284113,2.566830019856632,,sprinkler,East,Var_04,Vegetative,No Disease,ISO9001,Medium,22.67,6.98
7711,2.6877212481977746,5.181987234895334,3.209836232705068,flood,South,Var_11,Maturity,No Disease,ISO9001,Low,17.58,7.11
7712,3.6425465495669545,5.604515918560748,3.029787719304114,drip,South,Var_07,Flowering,Low,ISO9001,Low,16.71,6.32
7713,4.914707116591513,3.644396286548613,2.103724486268793,drip,East,Var_06,Seedling,No Disease,ISO9001,Medium,22.44,4.42
7714,1.5474428507392917,3.2034553341541443,3.196885011549107,sprinkler,South,Var_04,Flowering,No Disease,ISO9001,Medium,24.91,12.67
7715,3.788542807339992,5.614187649863952,2.8823336603718714,flood,East,Var_15,Seedling,No Disease,ISO9001,High,25.62,6.19
7716,2.223063881185681,4.611919753664431,2.676535854484618,flood,West,Var_11,Flowering,Medium,ISO9001,Low,21.41,6.22
7717,1.7601866461508773,1.966865113306765,1.8880056269485168,drip,East,Var_24,Vegetative,No Disease,ISO9001,Medium,21.07,9.09
7718,3.32136775632577,5.726671427366235,3.9187471536347225,sprinkler,South,Var_04,Maturity,No Disease,ISO9001,Medium,17.31,11.18
7719,5.352606057760688,4.929839588772884,2.478987344065719,sprinkler,East,Var_01,Vegetative,Medium,ISO9001,Medium,25.15,4.01
7720,1.4096735713378137,,2.4161755890462,drip,South,Var_05,Vegetative,No Disease,ISO9001,Medium,23.02,3.69
7721,2.096615493179587,3.5442030441769936,1.1774343932859197,sprinkler,East,Var_02,Vegetative,No Disease,ISO9001,Low,25.22,3.78
7722,4.049874807701521,1.9783086396985243,1.5199196984897472,sprinkler,West,Var_32,Seedling,No Disease,ISO9001,Low,20.05,7.95
7723,4.037282069624631,8.10415279862936,4.159379189963016,sprinkler,North,Var_06,Flowering,No Disease,ISO9001,High,20.32,6.2
7724,3.339707066295646,5.17568423607168,3.6055957547857127,sprinkler,East,Var_01,Maturity,No Disease,ISO9001,High,29.21,10.5
7725,2.0375781545083225,3.0620050961979217,1.849744035103232,sprinkler,South,Var_01,Seedling,No Disease,ISO9001,Medium,26.19,5.41
7726,2.390700299635816,5.7431916007049,4.524311750075128,flood,East,Var_05,Vegetative,No Disease,ISO9001,High,23.99,12.73
7727,1.9270996592825616,6.023711036930284,3.7744388012392216,flood,West,Var_04,Vegetative,Medium,ISO9001,Medium,26.93,7.7
7728,5.677376617828384,,4.080644927824295,drip,South,Var_26,Vegetative,No Disease,ISO9001,High,20.54,15.55
7729,6.57986852970575,3.3217248959858403,2.1777805245354265,sprinkler,North,Var_01,Vegetative,No Disease,ISO9001,Medium,22.4,6.81
7730,6.228067720561611,4.066115912854036,2.6357076535538755,flood,East,Var_13,Vegetative,No Disease,ISO9001,High,24.06,8.14
7731,1.3947926329231608,2.8329093239435217,3.181976427278149,drip,West,Var_27,Vegetative,No Disease,ISO9001,Low,16.5,13.99
7732,2.998648562919027,3.928816110359771,2.3162370188631214,drip,West,Var_18,Seedling,No Disease,ISO9001,Medium,19.91,6.98
7733,5.138184836717726,5.2566622007716175,3.832443452115071,sprinkler,East,Var_11,Seedling,No Disease,ISO9001,High,24.54,10.49
7734,3.0216480553124,3.082454332327838,2.432982080645657,drip,South,Var_29,Flowering,No Disease,ISO9001,Medium,20.91,8.58
7735,3.3556519695648497,7.29026597077925,3.6132324653396575,flood,West,Var_01,Seedling,No Disease,ISO9001,High,27.28,2.94
7736,1.4710288483158585,2.463193441998892,1.76494946149196,sprinkler,South,Var_40,Vegetative,No Disease,ISO9001,,,
7737,1.8743280771619213,5.933586614122292,3.979079127507365,drip,East,Var_12,Flowering,Low,ISO9001,Low,17.14,9.47
7738,4.933393510291082,4.979488301582244,3.690188459554789,drip,South,Var_02,Vegetative,No Disease,ISO9001,High,22.03,10.25
7739,1.6176955812125795,5.031232290531039,3.620076902337973,drip,North,Var_02,Maturity,No Disease,ISO9001,High,21.59,9.2
7740,6.538022921054756,4.314241452563293,3.5100545046886387,sprinkler,South,Var_38,Seedling,No Disease,ISO9001,High,27.17,13.21
7741,6.208508534519346,5.424753951938622,3.7671930574093966,flood,East,Var_16,Seedling,No Disease,ISO9001,,22.44,8.81
7742,4.0330198950336005,5.036342011368369,2.3196752842982025,sprinkler,North,Var_05,Flowering,,ISO9001,Low,15.7,3.77
7743,1.1220992842574278,1.9535558167881264,1.111891341486748,drip,West,Var_09,Flowering,Medium,ISO9001,Low,18.24,7.22
7744,3.3066092424610014,1.9810851266025336,0.9191914384990914,drip,North,Var_37,Flowering,No Disease,ISO9001,Low,20.63,4.9
7745,7.12460404159591,1.71484766480005,1.4529808700659173,sprinkler,East,Var_13,Seedling,No Disease,ISO9001,Medium,25.27,7.55
7746,2.814703074717821,3.614104714705881,3.341004184081741,drip,South,Var_03,Vegetative,No Disease,ISO9001,High,24.38,11.06
7747,,4.683213373903444,3.288178533243702,drip,East,Var_01,Maturity,No Disease,ISO9001,Medium,29.36,9.31
7748,5.885267670454194,5.7464821732118425,4.927155652240776,drip,North,Var_05,Vegetative,No Disease,ISO9001,High,22.19,15.31
7749,4.047755725284437,2.286341533675333,1.549225189178769,sprinkler,North,Var_01,Vegetative,No Disease,ISO9001,,25.69,6.95
7750,3.719527091880056,6.311226896034532,3.950479441268758,sprinkler,North,Var_36,Vegetative,No Disease,ISO9001,High,22.11,8.44
7751,5.936726623030966,6.571482641000088,4.130627764605675,flood,North,Var_02,Seedling,Low,ISO9001,High,24.95,8.94
7752,0.328475398914313,3.8508620259002746,1.884369618187009,drip,North,Var_02,Vegetative,No Disease,ISO9001,,28.02,5.5
7753,1.8973585740012016,3.462646739123332,2.888336714617243,drip,East,Var_07,Flowering,No Disease,ISO9001,High,22.63,9.55
7754,0.2674070569876925,3.836377368463857,2.084434514054691,sprinkler,South,Var_15,Flowering,Low,ISO9001,Low,29.59,6.2
7755,3.179360907451909,5.063168119914344,2.871095501900967,flood,North,Var_34,Seedling,No Disease,ISO9001,Medium,19.42,7.42
7756,4.743157557160941,6.654480847449749,3.474401359471771,flood,North,Var_07,Maturity,No Disease,ISO9001,Medium,29.28,4.79
7757,2.842014419726556,3.8299813294634224,3.0992844115643177,sprinkler,East,Var_01,Seedling,No Disease,ISO9001,Medium,19.52,10.05
7758,3.032432579012577,,2.8566877362173586,flood,North,Var_22,Vegetative,No Disease,ISO9001,Medium,19.61,8.3
7759,4.4983682446467705,3.236392566193884,2.9489565532101443,sprinkler,South,Var_25,Vegetative,No Disease,ISO9001,High,21.32,10.29
7760,3.7350318441107966,6.339592801047503,3.859507921028243,drip,West,Var_02,Flowering,No Disease,ISO9001,High,,
7761,2.7571213428147447,5.669060821188859,4.060977517005363,drip,South,Var_09,Vegetative,No Disease,ISO9001,High,22.48,10.14
7762,4.302272166320237,4.102040066733146,1.37425409535403,drip,West,Var_16,Maturity,No Disease,ISO9001,Low,28.62,2.24
7763,2.163480984043618,3.869144590234992,3.186952904300905,drip,South,Var_08,Flowering,No Disease,ISO9001,Medium,21.08,12.1
7764,4.106864211274222,1.3648587408578925,0.0630933658124403,drip,East,Var_19,Vegetative,No Disease,ISO9001,Low,,
7765,3.952314479966777,,3.855021076861251,drip,South,Var_04,Seedling,No Disease,ISO9001,,24.54,10.6
7766,4.359496139497885,3.4421014019234284,1.9983996779966453,drip,East,Var_01,Vegetative,No Disease,ISO9001,Medium,21.99,6.21
7767,4.681158049175854,4.985698873539221,,sprinkler,South,Var_20,Maturity,No Disease,ISO9001,High,22.82,15.43
7768,2.6651650014041857,3.1047804668084447,2.740647873306174,drip,North,Var_13,Flowering,No Disease,ISO9001,Medium,20.49,11.59
7769,3.0285636337346085,2.1040232011678115,1.9025275372008497,sprinkler,East,Var_23,Flowering,Low,ISO9001,Low,29.71,11.42
7770,,6.060158984513421,3.959426776056251,drip,North,Var_03,Flowering,No Disease,ISO9001,High,19.97,8.02
7771,3.1198128871454878,3.423988895904748,1.8502057729699088,drip,North,Var_10,Flowering,No Disease,ISO9001,Low,,
7772,6.308856972844781,3.707842376026005,1.8468112025493308,drip,West,Var_02,Seedling,No Disease,ISO9001,High,,
7773,3.097774530975645,5.454668084176007,2.9893228263314366,drip,South,Var_33,Vegetative,No Disease,ISO9001,Medium,17.48,5.1
