timestamp,incoming_calls,handle_time,staffing_level,queue_length
475351,97.0,3.0,58.0,0.0
474662,70.0,3.0,34.0,0.0
475339,40.0,3.0,20.0,0.0
476094,89.0,3.0,52.0,0.0
473696,94.0,3.0,56.0,0.0
476433,91.0,3.0,52.0,0.0
474338,72.0,3.0,21.0,0.0
476234,61.0,3.0,20.0,0.0
476720,87.0,3.0,51.0,0.0
476340,79.0,3.0,,0.0
477311,52.0,3.0,20.0,0.0
474494,73.0,3.0,40.0,0.0
474550,55.0,3.0,20.0,0.0
473437,71.0,3.0,47.0,0.0
474870,89.0,3.0,43.0,0.0
476482,85.0,3.0,54.0,0.0
474733,81.0,3.0,41.0,0.0
477198,89.0,3.0,38.0,0.0
474366,89.0,3.0,38.0,0.0
473480,101.0,3.0,55.0,0.0
474716,49.0,3.0,20.0,0.0
476073,101.0,3.0,63.0,0.0
475736,86.0,3.0,51.0,0.0
474243,78.0,3.0,21.0,0.0
476559,71.0,3.0,30.0,0.0
474711,64.0,3.0,27.0,0.0
473659,45.0,3.0,20.0,0.0
475013,99.0,3.0,30.0,0.0
476294,68.0,3.0,42.0,0.0
474669,42.0,3.0,20.0,0.0
476702,72.0,3.0,40.0,
476631,72.0,3.0,30.0,0.0
474560,92.0,3.0,62.0,0.0
477033,95.0,3.0,63.0,0.0
476959,99.0,3.0,42.0,0.0
475641,85.0,3.0,62.0,0.0
474591,73.0,3.0,20.0,0.0
473627,83.0,3.0,54.0,0.0
473841,86.0,3.0,45.0,0.0
476955,72.0,3.0,20.0,0.0
474581,92.0,3.0,29.0,0.0
477132,74.0,3.0,49.0,0.0
476418,48.0,3.0,20.0,0.0
475730,67.0,3.0,20.0,0.0
477640,65.0,3.0,20.0,0.0
474410,63.0,3.0,21.0,0.0
475518,101.0,3.0,39.0,0.0
473633,55.0,3.0,20.0,0.0
476262,94.0,3.0,34.0,0.0
474668,48.0,3.0,20.0,0.0
474320,98.0,3.0,60.0,0.0
477300,76.0,3.0,47.0,0.0
475716,77.0,3.0,44.0,0.0
475995,72.0,3.0,20.0,0.0
473971,45.0,3.0,20.0,0.0
475772,43.0,3.0,20.0,0.0
475094,72.0,3.0,,0.0
477094,46.0,3.0,20.0,0.0
476375,58.0,3.0,20.0,0.0
475199,48.0,3.0,20.0,0.0
474931,46.0,3.0,20.0,0.0
475007,66.0,3.0,20.0,0.0
475564,84.0,3.0,29.0,0.0
475372,72.0,3.0,20.0,0.0
475308,78.0,3.0,64.0,0.0
474659,78.0,3.0,56.0,0.0
475355,89.0,3.0,63.0,0.0
473927,58.0,3.0,20.0,0.0
475058,65.0,3.0,20.0,0.0
476156,49.0,3.0,20.0,0.0
475957,76.0,3.0,,0.0
476727,60.0,3.0,30.0,0.0
474213,45.0,3.0,20.0,
475153,60.0,3.0,20.0,0.0
474980,44.0,3.0,20.0,0.0
475345,62.0,3.0,20.0,0.0
473621,89.0,3.0,24.0,0.0
473981,91.0,3.0,34.0,0.0
473652,85.0,,50.0,0.0
473811,76.0,3.0,20.0,0.0
474799,96.0,3.0,51.0,0.0
474824,104.0,,74.0,0.0
475398,89.0,3.0,,0.0
476581,75.0,3.0,45.0,0.0
476171,84.0,3.0,55.0,0.0
475465,59.0,3.0,20.0,
476714,58.0,3.0,20.0,0.0
476417,49.0,3.0,20.0,0.0
477318,89.0,3.0,49.0,0.0
476217,85.0,3.0,69.0,0.0
475360,66.0,3.0,20.0,0.0
477591,69.0,3.0,22.0,0.0
473855,50.0,3.0,20.0,0.0
475981,71.0,3.0,,0.0
476863,91.0,3.0,50.0,0.0
473732,50.0,3.0,20.0,0.0
476544,63.0,3.0,20.0,0.0
474877,77.0,3.0,55.0,0.0
475768,63.0,3.0,21.0,0.0
473726,69.0,3.0,35.0,0.0
475792,64.0,3.0,29.0,0.0
476709,44.0,3.0,20.0,0.0
474291,86.0,3.0,20.0,0.0
476233,65.0,3.0,20.0,0.0
477375,66.0,3.0,25.0,0.0
475499,75.0,3.0,55.0,0.0
476212,82.0,3.0,30.0,0.0
475420,77.0,3.0,25.0,0.0
473881,70.0,3.0,20.0,0.0
477084,79.0,3.0,60.0,0.0
473988,82.0,3.0,38.0,0.0
474621,45.0,3.0,20.0,0.0
473537,60.0,3.0,20.0,0.0
476309,90.0,3.0,38.0,0.0
476017,70.0,3.0,20.0,0.0
475944,52.0,3.0,,0.0
475149,53.0,3.0,20.0,0.0
474793,70.0,3.0,20.0,0.0
474887,51.0,3.0,20.0,0.0
474625,69.0,,20.0,0.0
473959,91.0,3.0,51.0,0.0
475064,96.0,3.0,48.0,0.0
475551,71.0,3.0,32.0,0.0
474307,50.0,3.0,20.0,0.0
477329,50.0,3.0,20.0,0.0
475884,79.0,3.0,56.0,0.0
473755,48.0,3.0,20.0,0.0
475423,84.0,3.0,52.0,0.0
477186,45.0,3.0,20.0,0.0
475329,87.0,3.0,62.0,0.0
473510,74.0,3.0,43.0,0.0
475100,44.0,3.0,20.0,0.0
476007,65.0,3.0,32.0,0.0
474254,72.0,3.0,50.0,0.0
473704,59.0,3.0,20.0,0.0
474582,81.0,3.0,39.0,0.0
477333,49.0,3.0,20.0,0.0
475492,68.0,3.0,20.0,0.0
473796,76.0,3.0,58.0,0.0
477624,60.0,3.0,20.0,0.0
474106,85.0,3.0,56.0,0.0
475089,91.0,3.0,63.0,
477654,85.0,3.0,32.0,0.0
473663,55.0,3.0,,0.0
473900,47.0,3.0,20.0,0.0
476377,70.0,3.0,20.0,0.0
477552,63.0,3.0,20.0,0.0
473658,60.0,3.0,20.0,0.0
475687,91.0,3.0,50.0,0.0
474046,54.0,3.0,20.0,0.0
475708,88.0,3.0,27.0,0.0
475279,96.0,3.0,38.0,0.0
477244,76.0,3.0,20.0,0.0
474101,88.0,3.0,26.0,0.0
475783,88.0,3.0,49.0,0.0
474618,47.0,3.0,20.0,0.0
475812,76.0,3.0,50.0,0.0
476002,80.0,3.0,54.0,0.0
477496,65.0,3.0,22.0,0.0
474322,80.0,3.0,68.0,
473365,77.0,3.0,63.0,0.0
474225,77.0,3.0,60.0,0.0
474160,58.0,3.0,20.0,0.0
473866,93.0,3.0,59.0,0.0
477005,87.0,3.0,30.0,0.0
473761,65.0,3.0,20.0,0.0
475906,91.0,3.0,53.0,0.0
476774,68.0,3.0,,0.0
473559,81.0,3.0,20.0,0.0
475763,78.0,3.0,54.0,0.0
473810,72.0,3.0,20.0,0.0
475958,73.0,3.0,39.0,0.0
476100,77.0,3.0,57.0,0.0
476669,82.0,3.0,40.0,0.0
476159,56.0,3.0,20.0,0.0
476949,40.0,3.0,20.0,0.0
475235,87.0,3.0,61.0,0.0
475065,88.0,3.0,52.0,0.0
477465,85.0,3.0,61.0,0.0
475899,81.0,3.0,20.0,0.0
473904,59.0,3.0,20.0,0.0
474791,62.0,3.0,20.0,0.0
475622,61.0,3.0,48.0,0.0
477481,59.0,3.0,20.0,0.0
475277,81.0,3.0,28.0,0.0
473986,97.0,3.0,54.0,0.0
477503,50.0,3.0,20.0,0.0
473668,75.0,3.0,32.0,0.0
476567,54.0,3.0,20.0,0.0
477384,70.0,3.0,20.0,0.0
474680,92.0,3.0,64.0,0.0
473779,49.0,3.0,20.0,0.0
475880,92.0,,60.0,0.0
473457,85.0,3.0,58.0,0.0
473494,49.0,3.0,20.0,0.0
475521,88.0,3.0,53.0,0.0
475847,60.0,3.0,20.0,0.0
476941,76.0,3.0,55.0,0.0
475593,82.0,3.0,51.0,0.0
477468,80.0,3.0,61.0,0.0
475515,75.0,3.0,20.0,0.0
475301,90.0,3.0,33.0,0.0
477411,79.0,3.0,20.0,0.0
475624,64.0,3.0,28.0,0.0
473353,84.0,4.62359165605851,48.0,0.0
475810,91.0,3.0,57.0,0.0
477633,85.0,3.0,52.0,0.0
475303,95.0,3.0,45.0,0.0
476413,74.0,3.0,53.0,0.0
476688,64.0,3.0,20.0,0.0
477323,83.0,3.0,62.0,0.0
474461,82.0,3.0,33.0,0.0
477559,89.0,3.0,,0.0
473943,67.0,3.0,33.0,0.0
475047,65.0,3.0,36.0,0.0
477627,67.0,3.0,20.0,0.0
474928,64.0,3.0,20.0,0.0
477229,72.0,3.0,38.0,0.0
473565,48.0,3.0,20.0,0.0
474130,86.0,3.0,60.0,0.0
476612,51.0,,20.0,0.0
476167,90.0,3.0,49.0,0.0
475395,73.0,3.0,25.0,0.0
477114,47.0,3.0,20.0,0.0
477166,52.0,,20.0,0.0
476208,60.0,3.0,20.0,0.0
474919,89.0,3.0,52.0,0.0
476806,52.0,3.0,20.0,0.0
477404,50.0,3.0,20.0,0.0
476043,67.0,3.0,21.0,0.0
477606,94.0,3.0,,0.0
474695,57.0,3.0,20.0,0.0
475365,48.0,3.0,20.0,0.0
473625,94.0,3.0,52.0,0.0
473423,66.0,3.0,20.0,0.0
474439,85.0,3.0,45.0,0.0
473746,93.0,3.0,54.0,0.0
473935,87.0,3.0,49.0,0.0
474719,68.0,3.0,20.0,0.0
477660,87.0,3.0,51.0,0.0
476516,52.0,3.0,20.0,0.0
476428,80.0,3.0,23.0,0.0
477487,91.0,3.0,49.0,0.0
476339,78.0,3.0,58.0,0.0
476005,80.0,3.0,50.0,0.0
475115,74.0,3.0,69.0,0.0
476791,93.0,3.0,51.0,0.0
474611,91.0,3.0,58.0,0.0
475605,58.0,3.0,20.0,0.0
473878,48.0,3.0,20.0,0.0
473729,62.0,3.0,20.0,0.0
474911,60.0,3.0,20.0,0.0
476978,70.0,3.0,20.0,0.0
475315,48.0,3.0,20.0,0.0
477433,64.0,3.0,,0.0
473700,73.0,3.0,49.0,0.0
477001,78.0,3.0,20.0,0.0
475598,74.0,3.0,30.0,0.0
477151,95.0,3.0,44.0,0.0
475061,91.0,3.0,38.0,0.0
474402,59.0,3.0,20.0,0.0
473942,68.0,3.0,38.0,0.0
473871,64.0,3.0,34.0,0.0
477036,81.0,3.0,51.0,0.0
476443,38.0,,20.0,0.0
475829,79.0,3.0,31.0,0.0
474435,72.0,3.0,20.0,0.0
476046,93.0,3.0,36.0,0.0
477478,57.0,3.0,20.0,0.0
474646,52.0,3.0,20.0,0.0
475161,89.0,3.0,51.0,0.0
474143,57.0,3.0,20.0,0.0
474144,57.0,3.0,20.0,0.0
477016,63.0,3.0,24.0,0.0
475332,81.0,3.0,54.0,0.0
476274,49.0,3.0,20.0,0.0
475888,67.0,3.0,20.0,0.0
474882,46.0,3.0,20.0,0.0
474762,51.0,3.0,20.0,0.0
476686,63.0,3.0,20.0,0.0
476971,43.0,3.0,20.0,
473435,85.0,3.0,58.0,0.0
477422,67.0,3.0,47.0,0.0
475702,54.0,3.0,20.0,0.0
473372,41.0,,20.0,0.0
475918,39.0,3.0,20.0,0.0
474914,68.0,3.0,20.0,0.0
474325,78.0,3.0,58.0,0.0
475062,84.0,3.0,43.0,0.0
476326,47.0,,20.0,0.0
474450,60.0,3.0,20.0,0.0
477029,84.0,3.0,38.0,0.0
474238,47.0,3.0,,0.0
476952,62.0,3.0,,0.0
477175,89.0,3.0,,
476876,53.0,3.0,20.0,0.0
477203,82.0,3.0,56.0,0.0
474089,51.0,3.0,20.0,0.0
474805,76.0,3.0,45.0,0.0
477139,54.0,3.0,20.0,0.0
477386,63.0,3.0,20.0,0.0
475858,83.0,,69.0,0.0
475478,76.0,3.0,39.0,0.0
474258,63.0,3.0,,0.0
476093,97.0,3.0,41.0,0.0
476892,77.0,3.0,55.0,0.0
475859,85.0,3.0,64.0,0.0
475780,76.0,3.0,22.0,0.0
474299,77.0,3.0,69.0,0.0
476965,82.0,3.0,54.0,0.0
476391,59.0,3.0,39.0,0.0
474067,43.0,3.0,20.0,0.0
476380,84.0,3.0,27.0,0.0
474038,66.0,3.0,31.0,0.0
477253,62.0,3.0,44.0,0.0
475705,64.0,3.0,20.0,0.0
475609,64.0,3.0,20.0,0.0
476715,67.0,3.0,21.0,
473373,58.0,3.0,20.0,0.0
474237,56.0,3.0,20.0,0.0
476948,49.0,3.0,20.0,0.0
474269,95.0,3.0,40.0,0.0
476975,61.0,3.0,20.0,0.0
477138,48.0,3.0,20.0,0.0
476229,54.0,3.0,20.0,0.0
474617,46.0,3.0,20.0,0.0
473835,68.0,3.0,22.0,0.0
476768,87.0,3.0,49.0,0.0
477304,60.0,3.0,20.0,0.0
473629,72.0,3.0,50.0,0.0
474340,81.0,3.0,23.0,0.0
475436,45.0,3.0,20.0,0.0
474597,53.0,3.0,20.0,0.0
475734,85.0,3.0,31.0,0.0
473923,47.0,3.0,20.0,0.0
474787,43.0,3.0,20.0,0.0
474345,88.0,3.0,55.0,0.0
476977,61.0,3.0,20.0,0.0
475938,50.0,3.0,20.0,0.0
473937,96.0,3.0,50.0,0.0
476101,77.0,3.0,48.0,0.0
475866,49.0,3.0,20.0,0.0
474701,80.0,3.0,34.0,0.0
474359,59.0,3.0,20.0,0.0
474026,62.0,3.0,20.0,0.0
475764,81.0,3.0,52.0,0.0
473799,62.0,3.0,38.0,0.0
475959,65.0,3.0,32.0,0.0
477299,74.0,3.0,,0.0
475416,56.0,3.0,20.0,0.0
476966,72.0,3.0,44.0,0.0
476206,53.0,3.0,20.0,0.0
475042,89.0,3.0,68.0,0.0
477670,43.0,3.0,20.0,0.0
474599,59.0,3.0,20.0,0.0
475337,61.0,3.0,20.0,0.0
473646,89.0,3.0,39.0,0.0
474899,79.0,3.0,58.0,0.0
475364,43.0,3.0,20.0,0.0
473940,79.0,3.0,41.0,0.0
475755,68.0,3.0,22.0,0.0
475481,57.0,3.0,20.0,0.0
476847,59.0,3.0,36.0,0.0
477146,77.0,3.0,20.0,0.0
473777,56.0,3.0,20.0,0.0
475934,73.0,3.0,33.0,0.0
474406,46.0,3.0,20.0,0.0
477155,79.0,3.0,55.0,0.0
473908,70.0,3.0,26.0,0.0
477450,53.0,3.0,20.0,0.0
476577,97.0,3.0,52.0,0.0
477402,46.0,3.0,20.0,
476525,79.0,3.0,26.0,0.0
477399,63.0,3.0,31.0,0.0
476437,75.0,3.0,41.0,0.0
474545,50.0,3.0,20.0,0.0
475068,85.0,3.0,56.0,0.0
475956,85.0,3.0,53.0,0.0
477330,50.0,3.0,20.0,0.0
475056,64.0,3.0,20.0,0.0
475752,70.0,3.0,20.0,0.0
475491,72.0,3.0,20.0,0.0
475735,85.0,3.0,42.0,0.0
476322,48.0,3.0,20.0,0.0
474637,70.0,3.0,55.0,0.0
476888,91.0,3.0,59.0,0.0
476225,48.0,3.0,20.0,0.0
477181,80.0,3.0,39.0,0.0
475439,56.0,3.0,20.0,0.0
475241,52.0,3.0,20.0,0.0
474943,88.0,3.0,54.0,0.0
477385,68.0,3.0,20.0,0.0
475514,71.0,3.0,20.0,
475748,39.0,,20.0,0.0
477190,44.0,3.0,20.0,0.0
475623,76.0,3.0,40.0,0.0
477436,80.0,3.0,20.0,0.0
474489,96.0,3.0,62.0,0.0
476479,93.0,3.0,45.0,0.0
474324,86.0,3.0,64.0,0.0
474147,77.0,3.0,22.0,0.0
475063,95.0,3.0,48.0,0.0
477127,78.0,3.0,40.0,0.0
473805,40.0,3.0,20.0,0.0
474265,66.0,3.0,20.0,0.0
476401,62.0,3.0,20.0,0.0
474551,55.0,3.0,20.0,0.0
474626,68.0,3.0,20.0,0.0
475727,63.0,3.0,20.0,0.0
473389,66.0,3.0,44.0,0.0
474326,66.0,3.0,43.0,0.0
474335,53.0,3.0,20.0,0.0
476393,47.0,3.0,20.0,0.0
474770,68.0,3.0,20.0,0.0
474912,62.0,,20.0,0.0
473391,62.0,3.0,28.0,0.0
474838,56.0,3.0,20.0,0.0
477656,83.0,3.0,51.0,0.0
473521,63.0,3.0,20.0,0.0
474707,78.0,3.0,60.0,0.0
476080,61.0,3.0,26.0,0.0
477454,46.0,3.0,20.0,0.0
476342,73.0,3.0,38.0,0.0
476356,80.0,3.0,23.0,0.0
474992,89.0,3.0,53.0,0.0
474642,45.0,3.0,20.0,
474732,86.0,3.0,55.0,0.0
475285,77.0,3.0,43.0,0.0
473931,73.0,3.0,23.0,0.0
476570,69.0,3.0,23.0,0.0
475382,73.0,3.0,47.0,0.0
474244,80.0,3.0,25.0,0.0
474132,77.0,3.0,,0.0
473511,67.0,3.0,36.0,0.0
473354,83.0,3.5881799941735593,46.0,0.0
477423,61.0,3.0,34.0,0.0
477117,47.0,3.0,20.0,0.0
474201,88.0,3.0,67.0,0.0
475818,56.0,3.0,20.0,0.0
476095,106.0,3.0,57.0,0.0
474948,84.0,3.0,50.0,0.0
475128,60.0,3.0,20.0,0.0
475265,54.0,3.0,20.0,0.0
474395,83.0,3.0,62.0,0.0
474896,93.0,3.0,57.0,0.0
476130,47.0,3.0,20.0,0.0
473405,79.0,3.0,24.0,0.0
475148,55.0,3.0,20.0,0.0
475263,64.0,3.0,35.0,0.0
477070,51.0,3.0,20.0,0.0
475905,90.0,3.0,53.0,
476405,78.0,3.0,34.0,0.0
476870,81.0,3.0,49.0,0.0
474176,86.0,3.0,56.0,0.0
477439,99.0,,35.0,0.0
474741,45.0,3.0,20.0,0.0
477092,47.0,3.0,20.0,0.0
476202,45.0,3.0,20.0,0.0
474959,60.0,3.0,20.0,0.0
474946,89.0,3.0,59.0,0.0
474123,72.0,3.0,20.0,0.0
475963,55.0,3.0,20.0,0.0
475625,52.0,3.0,20.0,0.0
475220,47.0,3.0,20.0,0.0
474437,83.0,3.0,29.0,0.0
476457,89.0,3.0,64.0,0.0
474677,79.0,3.0,36.0,0.0
474815,61.0,3.0,20.0,0.0
474158,68.0,3.0,,0.0
476923,47.0,3.0,,0.0
476177,51.0,3.0,20.0,0.0
475460,47.0,3.0,20.0,0.0
476591,51.0,3.0,20.0,0.0
477632,90.0,3.0,45.0,0.0
475586,67.0,3.0,20.0,0.0
474315,77.0,,20.0,0.0
473750,68.0,3.0,31.0,0.0
475984,74.0,3.0,26.0,0.0
477571,47.0,3.0,20.0,0.0
474056,91.0,3.0,53.0,0.0
473783,53.0,3.0,20.0,0.0
473644,76.0,3.0,20.0,0.0
477556,76.0,3.0,22.0,0.0
473497,56.0,3.0,20.0,0.0
476468,53.0,3.0,20.0,0.0
475385,54.0,3.0,20.0,0.0
476556,77.0,3.0,48.0,0.0
474517,70.0,3.0,57.0,0.0
475402,85.0,3.0,63.0,0.0
475976,93.0,3.0,58.0,0.0
476835,72.0,3.0,20.0,0.0
473691,76.0,3.0,21.0,0.0
476109,52.0,3.0,20.0,0.0
473617,63.0,3.0,20.0,0.0
475776,60.0,3.0,20.0,0.0
476896,63.0,3.0,20.0,0.0
475123,46.0,3.0,20.0,0.0
473623,92.0,3.0,,0.0
474048,57.0,3.0,20.0,0.0
474099,66.0,3.0,22.0,0.0
473596,82.0,3.0,32.0,0.0
473669,80.0,3.0,41.0,0.0
473828,47.0,3.0,20.0,0.0
475384,66.0,3.0,23.0,0.0
477233,48.0,3.0,20.0,0.0
476681,54.0,3.0,20.0,0.0
474165,47.0,3.0,20.0,0.0
475266,56.0,3.0,20.0,0.0
477207,65.0,3.0,35.0,
474649,68.0,3.0,20.0,
475156,72.0,3.0,23.0,0.0
476712,54.0,3.0,20.0,0.0
473602,96.0,3.0,54.0,0.0
475813,76.0,3.0,,0.0
473897,59.0,3.0,20.0,0.0
474090,52.0,3.0,20.0,0.0
473662,55.0,3.0,20.0,0.0
474483,78.0,3.0,20.0,0.0
474801,95.0,3.0,,0.0
477601,65.0,3.0,21.0,0.0
473367,61.0,3.0,41.0,0.0
477357,49.0,3.0,20.0,0.0
476548,71.0,3.0,25.0,0.0
477407,64.0,3.0,20.0,0.0
477017,60.0,3.0,20.0,0.0
473715,73.0,3.0,20.0,0.0
473534,74.0,3.0,38.0,0.0
474546,48.0,3.0,20.0,0.0
476172,81.0,3.0,44.0,0.0
474473,66.0,3.0,20.0,0.0
475587,76.0,3.0,23.0,0.0
476019,68.0,3.0,26.0,0.0
474534,85.0,3.0,35.0,0.0
476685,52.0,,20.0,0.0
473966,74.0,3.0,49.0,0.0
474818,74.0,3.0,22.0,0.0
473753,50.0,3.0,20.0,0.0
474286,53.0,3.0,20.0,0.0
475771,43.0,3.0,20.0,0.0
476359,90.0,3.0,42.0,0.0
475993,70.0,3.0,20.0,0.0
476350,64.0,3.0,20.0,0.0
474078,88.0,3.0,38.0,0.0
474178,90.0,3.0,,0.0
474873,91.0,3.0,58.0,0.0
477452,55.0,3.0,20.0,0.0
473488,54.0,3.0,20.0,0.0
473980,84.0,3.0,32.0,0.0
473686,52.0,3.0,20.0,
473742,97.0,3.0,41.0,0.0
476845,75.0,3.0,51.0,0.0
475169,47.0,3.0,20.0,0.0
473752,69.0,3.0,20.0,0.0
474062,79.0,3.0,39.0,0.0
474391,90.0,3.0,46.0,0.0
476332,80.0,3.0,21.0,0.0
477298,87.0,3.0,53.0,0.0
474913,61.0,3.0,20.0,0.0
477497,64.0,3.0,20.0,0.0
477182,71.0,3.258457402273258,36.0,0.0
474464,89.0,3.0,52.0,0.0
475865,49.0,3.0,,0.0
474575,60.0,3.0,20.0,
476384,98.0,3.0,47.0,0.0
475773,53.0,3.0,20.0,0.0
474860,47.0,3.0,20.0,0.0
475102,50.0,3.0,20.0,0.0
477232,55.0,3.0,20.0,0.0
477482,69.0,3.0,20.0,0.0
473690,72.0,3.0,20.0,0.0
473567,53.0,3.0,20.0,0.0
474693,48.0,3.0,20.0,0.0
477265,64.0,3.0,20.0,0.0
474872,96.0,3.0,51.0,0.0
476296,67.0,3.0,21.0,0.0
476181,39.0,3.0,20.0,0.0
476422,49.0,3.0,20.0,0.0
475674,60.0,3.0,20.0,
475923,59.0,3.0,20.0,0.0
473453,90.0,3.0,30.0,0.0
476610,53.0,3.0,20.0,0.0
473523,77.0,3.0,20.0,0.0
473459,88.0,3.0,52.0,0.0
476546,71.0,3.0,20.0,0.0
477664,55.0,3.0,20.0,0.0
476687,56.0,3.0,20.0,0.0
476387,79.0,3.0,,0.0
477638,67.0,3.0,40.0,0.0
476441,56.0,3.0,20.0,0.0
476394,54.0,3.0,20.0,0.0
476762,63.0,3.0,20.0,0.0
476890,81.0,3.0,66.0,0.0
477269,87.0,3.0,32.0,0.0
474392,101.0,3.0,56.0,0.0
476530,89.0,3.0,48.0,0.0
476112,61.0,3.0,20.0,0.0
475472,98.0,3.0,53.0,0.0
474876,86.0,3.0,59.0,0.0
477246,95.0,3.0,38.0,0.0
475600,64.0,3.0,20.0,0.0
473833,74.0,3.0,20.0,0.0
476587,52.0,3.0,20.0,0.0
477380,38.0,3.0,20.0,0.0
475114,96.0,3.0,65.0,0.0
477065,62.0,3.0,20.0,0.0
477217,60.0,3.0,20.0,0.0
477247,89.0,3.0,42.0,0.0
476459,88.0,,68.0,0.0
473757,53.0,3.0,20.0,0.0
474109,73.0,3.0,43.0,0.0
476063,52.0,3.0,20.0,0.0
476022,89.0,3.0,46.0,0.0
477396,77.0,3.0,56.0,0.0
473449,59.0,3.0,20.0,0.0
474685,81.0,3.0,52.0,0.0
476972,45.0,3.0,20.0,0.0
476143,89.0,3.0,40.0,0.0
473538,44.0,3.0,20.0,0.0
476341,62.0,3.0,46.0,0.0
476942,65.0,3.0,41.0,0.0
475410,51.0,3.0,20.0,0.0
476551,90.0,3.0,43.0,0.0
473500,85.0,3.0,20.0,0.0
473380,80.0,3.0,23.0,0.0
476461,78.0,3.0,48.0,0.0
477050,70.0,3.0,20.0,0.0
474044,38.0,3.0,20.0,0.0
474738,50.0,3.0,20.0,0.0
475197,56.0,3.0,20.0,0.0
476466,53.0,3.0,20.0,0.0
474951,59.0,3.0,26.0,0.0
476761,65.0,3.0,20.0,0.0
474053,90.0,3.0,26.0,0.0
475060,86.0,3.0,31.0,0.0
473806,56.0,3.0,20.0,0.0
476220,80.0,3.0,60.0,0.0
475392,56.0,3.0,20.0,0.0
476534,68.0,3.0,37.0,0.0
475667,84.0,3.0,64.0,0.0
473961,89.0,3.0,63.0,0.0
473519,53.0,3.0,20.0,0.0
474082,89.0,3.0,57.0,
477511,88.0,3.0,54.0,0.0
477440,90.0,3.0,39.0,0.0
476410,93.0,3.0,64.0,0.0
474974,74.0,3.0,40.0,0.0
473939,82.0,3.0,49.0,0.0
474753,86.0,3.0,57.0,0.0
475052,53.0,3.0,20.0,0.0
476667,71.0,3.0,22.0,0.0
477513,96.0,3.0,55.0,0.0
474731,83.0,3.0,58.0,0.0
475441,57.0,3.0,20.0,0.0
475527,49.0,3.0,27.0,0.0
476753,56.0,3.0,20.0,0.0
476627,81.0,3.0,64.0,0.0
477259,51.0,3.0,20.0,0.0
476009,55.0,3.0,20.0,0.0
477045,49.0,3.0,20.0,0.0
473793,85.0,3.0,62.0,0.0
476376,63.0,3.0,20.0,0.0
475403,85.0,3.0,60.0,0.0
475893,58.0,3.0,20.0,0.0
474653,82.0,3.0,24.0,0.0
477382,58.0,3.0,20.0,0.0
474656,98.0,3.0,47.0,0.0
473588,47.0,3.0,20.0,0.0
475951,86.0,3.0,43.0,0.0
473872,65.0,3.0,23.0,0.0
475925,79.0,3.0,,0.0
476120,92.0,3.0,58.0,0.0
474087,62.0,3.0,26.0,0.0
477391,79.0,3.0,41.0,0.0
475458,50.0,3.0,20.0,0.0
476031,64.0,3.0,34.0,0.0
476113,70.0,3.0,20.0,0.0
473944,58.0,3.0,22.0,0.0
474655,92.0,,39.0,0.0
474739,36.0,3.0,20.0,0.0
477378,50.0,3.0,20.0,0.0
476306,71.0,3.0,20.0,0.0
476724,79.0,3.0,54.0,0.0
477604,77.0,3.0,28.0,0.0
474256,67.0,3.0,34.0,0.0
477220,75.0,3.0,24.0,0.0
474631,95.0,3.0,51.0,0.0
476990,70.0,3.0,,0.0
477585,89.0,3.0,45.0,0.0
475660,83.0,3.0,29.0,0.0
476970,59.0,3.0,20.0,0.0
477089,53.0,3.0,20.0,0.0
476957,93.0,3.0,32.0,0.0
474058,87.0,3.0,56.0,0.0
477372,86.0,3.0,50.0,0.0
474097,68.0,3.0,20.0,0.0
475291,44.0,3.0,20.0,0.0
476875,46.0,3.0,20.0,0.0
476214,93.0,3.0,46.0,0.0
476336,98.0,3.0,52.0,0.0
473865,90.0,3.0,56.0,0.0
473433,79.0,3.0,52.0,0.0
477651,74.0,3.0,20.0,0.0
474660,79.0,3.0,48.0,0.0
477134,70.0,3.0,38.0,0.0
474266,72.0,3.0,22.0,0.0
477502,51.0,3.0,20.0,0.0
475550,70.0,3.0,42.0,0.0
474126,94.0,,44.0,0.0
473681,53.0,3.0,20.0,0.0
475406,70.0,3.0,43.0,0.0
475353,101.0,,64.0,0.0
474295,92.0,3.0,58.0,0.0
474174,94.0,3.0,42.0,0.0
477099,71.0,3.0,20.0,0.0
474261,49.0,3.0,20.0,0.0
475868,45.0,3.0,20.0,0.0
473533,76.0,3.0,46.0,0.0
473516,53.0,3.0,20.0,0.0
474875,99.0,3.0,64.0,0.0
473803,53.0,3.0,20.0,0.0
475890,40.0,3.0,20.0,0.0
476423,52.0,3.0,20.0,0.0
474663,62.0,3.0,21.0,0.0
474463,95.0,3.0,51.0,0.0
477131,78.0,3.0,50.0,0.0
474639,66.0,3.0,35.0,0.0
476507,90.0,3.0,47.0,0.0
477144,55.0,3.0,20.0,0.0
473679,73.0,,39.0,0.0
475142,65.0,3.0,41.0,0.0
475842,54.0,3.0,20.0,0.0
477395,83.0,3.0,60.0,0.0
475359,69.0,3.0,31.0,0.0
475210,96.0,3.0,53.0,0.0
477361,63.0,3.0,20.0,0.0
473664,47.0,3.0,20.0,0.0
474184,69.0,3.0,25.0,0.0
474553,59.0,3.0,20.0,0.0
476852,50.0,3.0,20.0,0.0
477484,73.0,3.0,21.0,0.0
475486,53.0,3.0,20.0,0.0
475561,66.0,3.0,20.0,0.0
476861,74.0,3.0,28.0,0.0
474833,62.0,3.0,20.0,0.0
